cell_id,x,y,area,green_mean,green_max,red_positive,blue_positive,classification,red_mean,blue_mean,red_max,blue_max,red_positive_fraction,blue_positive_fraction
215,1278.452380952381,541.9285714285714,42,76.21428680419922,118.0,False,True,blue_positive,1.881,16.31,6.0,213.0,0.0,0.0714
216,492.82608695652175,543.5815217391304,1288,96.40682983398438,218.0,False,True,blue_positive,6.644,47.278,38.0,229.0,0.0,0.1879
217,1258.8818565400843,544.379746835443,237,84.49366760253906,112.0,False,True,blue_positive,1.456,22.844,15.0,215.0,0.0,0.0675
218,963.9351851851852,544.4027777777778,216,79.31018829345703,100.0,False,False,green_only,6.681,2.426,21.0,100.0,0.0,0.0
219,434.3980582524272,549.6310679611651,103,77.92233276367188,88.0,False,False,green_only,0.369,1.252,4.0,18.0,0.0,0.0
220,1175.7148760330579,548.4090909090909,242,65.00413513183594,75.0,False,False,green_only,2.967,0.0,14.0,0.0,0.0,0.0
221,1045.1007326007325,550.1904761904761,546,78.94322204589844,127.0,True,True,double_positive,90.863,5.592,162.0,228.0,0.7821,0.0183
222,976.7142857142857,551.4285714285714,49,79.0204086303711,109.0,False,True,blue_positive,0.0,20.776,0.0,193.0,0.0,0.0816
223,953.8920634920635,555.0444444444445,315,72.72698211669922,137.0,False,True,blue_positive,7.13,5.276,30.0,207.0,0.0,0.0159
224,782.4150943396227,554.1509433962265,53,51.433963775634766,56.0,False,False,green_only,0.094,0.0,2.0,0.0,0.0,0.0
225,429.405,562.685,200,78.19999694824219,90.0,False,False,green_only,1.025,1.605,9.0,103.0,0.0,0.0
226,1081.9561752988047,563.4780876494024,251,89.09561920166016,137.0,True,True,double_positive,5.625,46.876,136.0,248.0,0.0478,0.1713
227,1274.471098265896,565.1618497109827,346,77.68497467041016,118.0,False,True,blue_positive,0.101,20.841,4.0,223.0,0.0,0.0809
228,807.6118143459915,566.6877637130801,237,56.26160430908203,76.0,False,False,green_only,5.759,0.0,21.0,0.0,0.0,0.0
229,904.0861244019138,572.4593301435407,209,55.03349304199219,68.0,False,False,green_only,1.321,0.0,4.0,0.0,0.0,0.0
230,991.3064516129032,571.0630498533725,682,91.24193572998047,128.0,False,True,blue_positive,8.919,50.062,35.0,239.0,0.0,0.2038
231,493.68518518518516,575.9907407407408,108,86.72222137451172,178.0,False,True,blue_positive,0.0,42.093,0.0,238.0,0.0,0.1759
232,580.2,577.1405405405405,185,69.67027282714844,100.0,True,True,double_positive,33.065,5.2,86.0,189.0,0.0757,0.0108
233,390.0759493670886,580.1772151898734,79,64.69620513916016,69.0,False,False,green_only,2.152,0.0,4.0,0.0,0.0,0.0
234,478.90579710144925,581.4130434782609,138,77.39130401611328,112.0,False,True,blue_positive,0.406,16.239,1.0,202.0,0.0,0.0435
235,404.9753086419753,584.9135802469136,243,81.45267486572266,108.0,False,True,blue_positive,0.667,10.617,6.0,206.0,0.0,0.0206
236,951.2027027027027,585.3378378378378,74,68.6891860961914,124.0,False,True,blue_positive,1.486,14.365,8.0,202.0,0.0,0.0541
237,1284.6090909090908,587.6727272727272,110,75.5727310180664,101.0,False,True,blue_positive,0.0,11.982,0.0,188.0,0.0,0.0455
238,1076.5652173913043,587.4173913043478,115,74.57391357421875,120.0,False,True,blue_positive,1.148,14.096,12.0,214.0,0.0,0.0522
239,1259.7654320987654,591.3086419753087,81,90.35802459716797,127.0,True,True,double_positive,140.333,30.716,228.0,233.0,1.0,0.0864
240,964.25,592.7,60,70.75,99.0,False,True,blue_positive,4.917,22.7,10.0,202.0,0.0,0.0667
241,1110.2534246575342,591.6712328767123,146,70.08904266357422,94.0,False,False,green_only,0.808,3.322,8.0,118.0,0.0,0.0
242,1301.75,591.85,80,64.6624984741211,96.0,False,True,blue_positive,0.0,7.1,0.0,181.0,0.0,0.025
243,1268.1075268817203,594.9247311827957,93,92.7741928100586,128.0,True,True,double_positive,135.634,45.247,224.0,238.0,1.0,0.172
244,1088.8666666666666,595.1575757575757,165,77.57575988769531,129.0,False,True,blue_positive,0.194,24.715,4.0,231.0,0.0,0.0909
245,557.0225563909775,598.1052631578947,133,70.03759765625,96.0,False,True,blue_positive,19.368,1.707,63.0,191.0,0.0226,0.0075
246,877.5714285714286,599.5785714285714,140,55.20000076293945,78.0,False,False,green_only,0.0,1.171,0.0,98.0,0.0,0.0
247,1205.434599156118,601.5274261603375,237,70.95358276367188,104.0,False,True,blue_positive,2.924,3.127,10.0,220.0,0.0,0.0084
248,392.8970588235294,604.9901960784314,204,74.05882263183594,84.0,False,False,green_only,0.167,0.0,2.0,0.0,0.0,0.0
249,1189.2536231884058,609.9492753623189,138,67.98550415039062,85.0,False,False,green_only,2.514,1.377,7.0,105.0,0.0,0.0
250,1272.3932584269662,613.2528089887641,356,90.4606704711914,126.0,True,True,double_positive,57.531,26.424,146.0,232.0,0.514,0.0787
251,1097.3214285714287,610.9464285714286,280,74.88214111328125,121.0,False,True,blue_positive,6.082,14.257,30.0,217.0,0.0,0.0464
252,876.5689655172414,614.0086206896551,116,62.681034088134766,103.0,False,True,blue_positive,4.052,11.647,14.0,210.0,0.0,0.0259
253,903.2549019607843,617.4313725490196,51,59.01960754394531,87.0,False,False,green_only,0.0,5.098,0.0,110.0,0.0,0.0
254,850.7222222222222,619.7460317460317,126,55.150794982910156,84.0,False,True,blue_positive,2.27,1.611,8.0,169.0,0.0,0.0079
255,393.1940298507463,620.681592039801,201,78.9353256225586,88.0,False,False,green_only,0.433,0.045,2.0,7.0,0.0,0.0
256,461.18811881188117,621.7722772277227,101,62.881187438964844,68.0,False,False,green_only,2.406,0.0,8.0,0.0,0.0,0.0
257,404.5189873417722,623.5822784810126,79,83.35443115234375,92.0,False,False,green_only,1.532,0.987,7.0,8.0,0.0,0.0
258,560.7015873015873,623.1047619047619,315,75.78730010986328,164.0,True,True,double_positive,42.832,16.813,131.0,233.0,0.3365,0.0603
259,891.7848101265823,625.1012658227849,79,62.0,84.0,False,False,green_only,0.114,2.203,1.0,29.0,0.0,0.0
260,385.5595238095238,631.0357142857143,84,73.5952377319336,80.0,False,False,green_only,1.024,0.0,2.0,0.0,0.0,0.0
261,406.30232558139534,632.5116279069767,129,84.11627960205078,98.0,False,True,blue_positive,2.953,5.155,14.0,198.0,0.0,0.0078
262,925.0522388059702,630.1940298507462,134,56.156715393066406,77.0,False,False,green_only,0.149,0.007,2.0,1.0,0.0,0.0
263,573.7323943661971,632.0845070422536,142,76.98591613769531,116.0,True,True,double_positive,46.634,17.31,165.0,217.0,0.2324,0.0493
264,373.17333333333335,632.5733333333334,75,62.893333435058594,70.0,False,False,green_only,0.0,0.0,0.0,0.0,0.0,0.0
265,422.5263157894737,632.3684210526316,95,81.96842193603516,90.0,False,False,green_only,2.684,1.958,6.0,16.0,0.0,0.0
266,1064.9446366782006,630.726643598616,289,78.6816635131836,141.0,False,True,blue_positive,14.696,16.498,74.0,255.0,0.0208,0.0623
267,1013.1140939597316,634.5615212527964,447,72.36465454101562,140.0,False,True,blue_positive,2.141,7.718,8.0,216.0,0.0,0.0246
268,428.84090909090907,641.3636363636364,88,82.76136016845703,125.0,False,True,blue_positive,5.159,23.17,19.0,217.0,0.0,0.0682
269,1166.9351851851852,644.925925925926,108,67.63888549804688,76.0,False,False,green_only,3.065,0.019,14.0,2.0,0.0,0.0
270,1244.8453796889296,640.83989021043,1093,99.34217834472656,215.0,True,True,double_positive,12.403,56.841,193.0,224.0,0.0741,0.247
271,1031.0973451327434,645.7699115044247,113,77.67256927490234,109.0,False,True,blue_positive,0.115,14.894,2.0,204.0,0.0,0.0354
272,1218.6135135135135,645.5162162162162,370,109.77838134765625,183.0,False,True,blue_positive,6.414,92.927,25.0,225.0,0.0,0.4135
273,1151.3939393939395,646.6363636363636,99,66.92929077148438,84.0,False,False,green_only,0.576,2.081,6.0,110.0,0.0,0.0
274,570.1388888888889,646.3611111111111,72,77.81944274902344,96.0,True,False,red_positive,24.444,9.639,92.0,166.0,0.1111,0.0278
275,751.11004784689,647.2870813397129,209,55.05263137817383,73.0,False,False,green_only,0.536,0.0,7.0,0.0,0.0,0.0
276,1075.9442508710802,647.8188153310105,287,91.2822265625,181.0,False,True,blue_positive,8.972,37.683,59.0,243.0,0.0035,0.1394
277,1089.6714285714286,648.1714285714286,280,85.27857208251953,174.0,False,True,blue_positive,18.514,20.039,74.0,235.0,0.0143,0.0714
278,582.9915966386554,649.5882352941177,238,74.56302642822266,103.0,True,True,double_positive,62.651,7.613,224.0,202.0,0.4454,0.0252
279,1103.5617283950617,648.5061728395061,324,81.2716064453125,134.0,True,True,double_positive,24.59,21.457,69.0,246.0,0.0309,0.0772
280,1003.7901234567901,651.6296296296297,81,67.16049194335938,82.0,False,False,green_only,0.074,0.642,2.0,27.0,0.0,0.0
281,1293.6586021505377,652.9059139784946,372,80.65322875976562,92.0,False,False,green_only,0.0,0.392,0.0,31.0,0.0,0.0
282,920.5263157894736,653.3684210526316,57,52.33333206176758,64.0,False,False,green_only,0.0,1.14,0.0,14.0,0.0,0.0
283,891.9197530864197,656.0802469135803,162,58.01852035522461,92.0,False,True,blue_positive,0.704,3.778,6.0,203.0,0.0,0.0123
284,1015.0384615384615,658.3076923076923,52,76.84615325927734,118.0,False,True,blue_positive,0.0,24.423,0.0,200.0,0.0,0.0962
285,847.6046511627907,659.6220930232558,172,57.38372039794922,75.0,False,False,green_only,2.07,0.192,7.0,7.0,0.0,0.0
286,908.6222222222223,661.1,90,56.21111297607422,103.0,False,True,blue_positive,0.0,6.322,0.0,206.0,0.0,0.0222
287,574.3444444444444,665.3777777777777,270,76.0111083984375,108.0,True,True,double_positive,49.463,10.289,177.0,206.0,0.4333,0.0259
288,997.5037037037036,664.1333333333333,135,65.21481323242188,76.0,False,False,green_only,0.119,0.0,2.0,0.0,0.0,0.0
289,475.98,667.1,100,65.30999755859375,73.0,False,False,green_only,1.21,0.0,4.0,0.0,0.0,0.0
290,1304.623188405797,665.5797101449275,69,75.27536010742188,86.0,False,False,green_only,0.0,0.0,0.0,0.0,0.0,0.0
291,1076.2755102040817,667.6122448979592,98,80.41836547851562,142.0,True,True,double_positive,26.255,31.806,76.0,219.0,0.1531,0.102
292,562.0505050505051,670.3131313131313,99,76.40403747558594,113.0,True,True,double_positive,18.051,19.576,68.0,210.0,0.0404,0.0808
293,952.1311475409836,671.3770491803278,61,48.540985107421875,58.0,False,False,green_only,0.23,0.0,2.0,0.0,0.0,0.0
294,549.3333333333334,678.0967741935484,186,80.4731216430664,118.0,True,True,double_positive,43.753,22.204,176.0,223.0,0.328,0.0914
295,573.9230769230769,679.4230769230769,52,77.30769348144531,103.0,True,True,double_positive,81.885,11.096,171.0,198.0,0.7308,0.0385
296,371.1931649331352,670.9390787518573,673,77.71768188476562,104.0,False,True,blue_positive,1.483,5.254,9.0,194.0,0.0,0.0059
297,496.0325203252033,681.6585365853658,123,59.723575592041016,67.0,False,False,green_only,0.537,0.0,3.0,0.0,0.0,0.0
298,536.1153846153846,681.5,286,69.66433715820312,138.0,False,True,blue_positive,23.615,4.483,60.0,208.0,0.014,0.014
299,663.8813559322034,679.8135593220339,59,45.62711715698242,49.0,False,False,green_only,0.0,0.0,0.0,0.0,0.0,0.0
300,405.3377483443709,685.0860927152318,151,84.46357727050781,89.0,False,False,green_only,0.007,0.616,1.0,15.0,0.0,0.0
301,447.73333333333335,680.7098039215687,255,84.78823852539062,117.0,False,True,blue_positive,2.855,16.239,13.0,220.0,0.0,0.0392
302,1050.6727272727273,680.709090909091,55,71.87272644042969,109.0,False,True,blue_positive,20.218,9.491,42.0,202.0,0.0,0.0364
303,1274.578313253012,677.8012048192771,332,89.73493957519531,104.0,False,True,blue_positive,0.0,12.127,0.0,176.0,0.0,0.012
304,1289.924778761062,683.0752212389381,226,93.43363189697266,106.0,False,True,blue_positive,0.465,30.274,3.0,190.0,0.0,0.0619
305,1303.9187935034802,682.2737819025522,431,83.15777587890625,100.0,False,False,green_only,0.181,3.167,2.0,66.0,0.0,0.0
306,1043.2727272727273,684.2467532467532,77,72.32467651367188,90.0,False,False,green_only,20.662,3.558,37.0,99.0,0.0,0.0
307,1816.5916870415647,683.6479217603912,409,33.753055572509766,40.0,False,False,green_only,0.198,0.0,1.0,0.0,0.0,0.0
308,1013.3989637305699,686.7227979274611,386,79.67357635498047,186.0,False,True,blue_positive,1.953,18.456,20.0,252.0,0.0,0.0648
309,439.83673469387753,689.0408163265306,49,83.59183502197266,94.0,False,False,green_only,0.49,9.653,7.0,163.0,0.0,0.0204
310,557.2307692307693,693.0307692307692,130,73.47692108154297,101.0,True,True,double_positive,54.269,5.885,179.0,196.0,0.4231,0.0154
311,1173.252569750367,685.0088105726873,681,100.13362884521484,209.0,True,True,double_positive,26.89,60.2,142.0,223.0,0.1145,0.2775
312,372.986301369863,695.7342465753425,365,81.96986389160156,101.0,False,False,green_only,0.044,9.159,4.0,127.0,0.0,0.0027
313,567.9761904761905,691.4047619047619,42,73.0952377319336,90.0,False,False,green_only,33.643,7.738,59.0,98.0,0.0238,0.0
314,861.1754385964912,692.359649122807,114,61.5,110.0,False,True,blue_positive,0.018,11.728,2.0,203.0,0.0,0.0439
315,429.6275862068965,694.4689655172414,145,86.08965301513672,121.0,False,True,blue_positive,2.745,11.6,13.0,213.0,0.0,0.0345
316,1036.2814371257484,696.4011976047905,167,82.91616821289062,178.0,False,True,blue_positive,17.587,35.425,46.0,239.0,0.0,0.1317
317,458.40410958904107,693.5479452054794,146,81.40410614013672,103.0,False,True,blue_positive,4.979,11.932,24.0,214.0,0.0,0.0411
318,1165.7278582930758,704.6505636070854,621,111.99356079101562,208.0,True,True,double_positive,57.522,91.957,154.0,214.0,0.4944,0.438
319,1213.5625,700.5625,64,70.53125,76.0,False,False,green_only,0.0,0.0,0.0,0.0,0.0,0.0
320,1222.212765957447,697.4468085106383,47,68.40425872802734,72.0,False,False,green_only,0.0,0.0,0.0,0.0,0.0,0.0
321,1112.9012345679012,700.2345679012345,162,64.75308990478516,78.0,False,False,green_only,0.062,0.0,2.0,0.0,0.0,0.0
322,457.8738738738739,704.6846846846847,111,76.42342376708984,95.0,False,False,green_only,2.748,4.27,19.0,124.0,0.0,0.009
323,375.14772727272725,710.1022727272727,176,74.03408813476562,84.0,False,False,green_only,0.028,0.0,1.0,0.0,0.0,0.0
324,1007.954128440367,706.9266055045872,109,74.19265747070312,139.0,False,True,blue_positive,15.688,9.495,24.0,202.0,0.0,0.0275
325,992.4153846153846,705.1076923076923,130,70.47692108154297,110.0,False,True,blue_positive,0.092,6.854,8.0,201.0,0.0,0.0231
326,389.76056338028167,710.3591549295775,142,85.02112579345703,95.0,False,False,green_only,0.127,1.697,1.0,28.0,0.0,0.0
327,419.92035398230087,708.2566371681415,113,85.3539810180664,97.0,False,False,green_only,2.133,1.876,9.0,39.0,0.0,0.0
328,823.7258064516129,714.0806451612904,62,61.935482025146484,74.0,False,False,green_only,0.0,0.226,0.0,4.0,0.0,0.0
329,417.45454545454544,717.3863636363636,44,84.13636016845703,90.0,False,False,green_only,1.068,0.318,6.0,2.0,0.0,0.0
330,766.6666666666666,715.5828220858896,489,78.11042785644531,120.0,True,True,double_positive,71.356,23.209,140.0,251.0,0.6155,0.0879
331,868.2156862745098,716.1372549019608,51,56.509803771972656,65.0,False,False,green_only,2.451,0.0,6.0,0.0,0.0,0.0
332,1302.663594470046,716.0184331797235,217,69.3732681274414,76.0,False,False,green_only,0.359,0.0,4.0,0.0,0.0,0.0
333,550.796875,722.46875,64,63.1875,66.0,False,False,green_only,2.109,0.0,13.0,0.0,0.0,0.0
334,829.8968253968254,723.2460317460317,126,67.48412322998047,84.0,False,True,blue_positive,2.492,2.96,14.0,170.0,0.0,0.0079
335,1112.6555555555556,724.5111111111111,90,64.34444427490234,68.0,False,False,green_only,0.011,0.0,1.0,0.0,0.0,0.0
336,926.7142857142857,725.2476190476191,105,56.14285659790039,63.0,False,False,green_only,0.857,0.0,4.0,0.0,0.0,0.0
337,1306.5594405594406,729.5874125874126,143,66.24475860595703,76.0,False,False,green_only,1.084,0.0,6.0,0.0,0.0,0.0
338,819.0333333333333,729.7266666666667,150,71.50666809082031,108.0,False,True,blue_positive,0.9,10.153,3.0,207.0,0.0,0.0267
339,848.0084745762712,729.2118644067797,118,66.30508422851562,98.0,False,True,blue_positive,2.237,5.534,14.0,198.0,0.0,0.0169
340,1064.1745454545455,729.8909090909091,275,73.9272689819336,88.0,False,False,green_only,0.004,0.138,1.0,12.0,0.0,0.0
341,1230.3415841584158,731.5841584158416,202,71.07425689697266,81.0,False,False,green_only,0.0,0.0,0.0,0.0,0.0,0.0
342,952.6075650118204,731.3617021276596,423,74.0709228515625,94.0,False,False,green_only,1.65,1.293,8.0,119.0,0.0,0.0
343,773.5537190082645,733.801652892562,121,67.78512573242188,85.0,True,False,red_positive,38.727,0.0,69.0,0.0,0.1983,0.0
344,377.46907216494844,733.9690721649484,194,73.78350830078125,84.0,False,False,green_only,0.948,0.0,4.0,0.0,0.0,0.0
345,1195.7610619469026,733.4247787610619,113,74.76106262207031,84.0,False,False,green_only,0.035,0.0,1.0,0.0,0.0,0.0
346,596.0731707317074,742.8536585365854,164,57.878047943115234,65.0,False,False,green_only,0.226,0.0,4.0,0.0,0.0,0.0
347,1198.9107142857142,746.9107142857143,168,72.36904907226562,80.0,False,False,green_only,0.018,0.0,2.0,0.0,0.0,0.0
348,835.6086956521739,743.5072463768116,69,75.36231994628906,121.0,False,True,blue_positive,3.087,20.087,8.0,208.0,0.0,0.058
349,1299.1242603550295,744.1005917159763,169,69.27810668945312,79.0,False,False,green_only,0.491,0.0,8.0,0.0,0.0,0.0
350,1055.3614814814814,747.7896296296296,675,82.58222198486328,101.0,False,False,green_only,0.526,3.499,8.0,163.0,0.0,0.003
351,730.7714285714286,746.9904761904762,105,66.5999984741211,82.0,False,False,green_only,2.343,0.81,7.0,16.0,0.0,0.0
352,551.7982456140351,752.0394736842105,228,75.17105102539062,126.0,False,True,blue_positive,0.443,14.557,4.0,208.0,0.0,0.0395
353,1285.651851851852,750.562962962963,135,78.2370376586914,113.0,False,True,blue_positive,0.0,8.904,0.0,206.0,0.0,0.0296
354,829.8933333333333,753.36,75,76.77333068847656,94.0,False,True,blue_positive,0.6,6.293,4.0,183.0,0.0,0.0133
355,449.51020408163265,754.5714285714286,49,65.10204315185547,75.0,False,False,green_only,2.367,0.0,4.0,0.0,0.0,0.0
356,1135.584942084942,757.4285714285714,518,91.57142639160156,155.0,True,True,double_positive,28.959,50.531,98.0,241.0,0.0965,0.195
357,398.6394148020654,756.6222030981068,1162,89.32701873779297,103.0,False,True,blue_positive,0.69,11.394,3.0,196.0,0.0,0.0043
358,518.8793103448276,755.5862068965517,116,68.76724243164062,114.0,False,True,blue_positive,0.983,5.319,3.0,183.0,0.0,0.0172
359,953.0577427821522,754.8425196850394,381,82.52755737304688,106.0,False,True,blue_positive,0.858,12.003,4.0,177.0,0.0,0.0131
360,1276.7551020408164,756.9081632653061,98,81.71428680419922,126.0,False,True,blue_positive,0.0,19.98,0.0,212.0,0.0,0.0612
361,562.0769230769231,758.9230769230769,52,64.23076629638672,72.0,False,False,green_only,1.962,0.058,3.0,3.0,0.0,0.0
362,752.3686956521739,759.4904347826086,575,68.69912719726562,108.0,True,True,double_positive,60.257,4.918,171.0,227.0,0.4765,0.0139
363,529.7931034482758,763.3103448275862,58,77.27586364746094,115.0,False,True,blue_positive,1.121,22.086,4.0,220.0,0.0,0.069
364,539.5384615384615,763.1076923076923,65,74.93846130371094,116.0,False,True,blue_positive,1.031,11.6,3.0,224.0,0.0,0.0308
365,939.5171232876712,765.9828767123288,292,79.15753173828125,102.0,False,False,green_only,0.89,6.818,6.0,122.0,0.0,0.0
366,814.8947368421053,759.0,228,76.79386138916016,119.0,False,True,blue_positive,0.11,19.241,2.0,214.0,0.0,0.0702
367,557.3658536585366,764.5365853658536,41,74.82926940917969,101.0,False,True,blue_positive,1.854,22.268,3.0,208.0,0.0,0.0976
368,814.5565610859728,773.4886877828054,221,81.21719360351562,125.0,False,True,blue_positive,0.072,29.652,2.0,244.0,0.0,0.1131
369,1270.9259259259259,771.6851851851852,54,73.0740737915039,79.0,False,False,green_only,0.0,0.0,0.0,0.0,0.0,0.0
370,1297.212927756654,771.5627376425856,263,74.6920166015625,97.0,False,True,blue_positive,0.89,2.574,9.0,175.0,0.0,0.0076
371,1261.9666666666667,777.5666666666667,60,71.6500015258789,79.0,False,False,green_only,0.35,0.0,3.0,0.0,0.0,0.0
372,838.216894977169,777.4634703196347,438,85.33333587646484,189.0,False,True,blue_positive,0.014,33.479,2.0,247.0,0.0,0.121
373,693.5502183406113,783.9934497816594,458,76.66157531738281,153.0,False,True,blue_positive,0.445,21.996,8.0,245.0,0.0,0.0808
374,715.6447368421053,784.0043859649123,228,71.57894897460938,129.0,False,True,blue_positive,0.706,8.82,9.0,214.0,0.0,0.0219
375,1040.8985915492958,790.7577464788733,355,103.51549530029297,181.0,False,True,blue_positive,1.169,80.786,12.0,232.0,0.0,0.3521
376,1115.3444444444444,790.9333333333333,90,73.72222137451172,100.0,True,True,double_positive,42.378,9.978,122.0,204.0,0.3444,0.0444
377,1079.4978260869566,793.8673913043478,460,107.14347839355469,169.0,True,True,double_positive,4.948,96.539,91.0,223.0,0.0326,0.4283
378,718.0967741935484,799.8888888888889,279,67.00717163085938,130.0,False,True,blue_positive,1.079,9.717,4.0,226.0,0.0,0.0287
379,1101.6666666666667,796.4871794871794,117,77.19657897949219,93.0,True,False,red_positive,52.863,1.06,87.0,102.0,0.4872,0.0
380,1292.0740740740741,793.7643097643098,297,75.67676544189453,89.0,False,False,green_only,0.04,0.0,2.0,0.0,0.0,0.0
381,412.13165266106444,798.2268907563025,357,89.99720001220703,98.0,False,False,green_only,0.406,6.28,8.0,104.0,0.0,0.0
382,1185.4605263157894,802.7578947368421,760,78.68289184570312,122.0,True,True,double_positive,30.751,11.361,161.0,224.0,0.2197,0.0342
383,496.87916666666666,800.6736111111111,720,80.2249984741211,102.0,False,True,blue_positive,1.538,1.928,12.0,206.0,0.0,0.0014
384,594.5434782608696,801.8652173913043,230,72.15652465820312,87.0,False,False,green_only,1.057,0.0,15.0,0.0,0.0,0.0
385,388.51277955271564,803.5079872204473,626,86.86901092529297,106.0,False,True,blue_positive,1.358,9.912,20.0,219.0,0.0,0.0096
386,945.5417956656347,799.9040247678018,323,79.50773620605469,154.0,False,True,blue_positive,0.0,10.207,0.0,215.0,0.0,0.0248
387,1019.3333333333334,806.6944444444445,72,71.84722137451172,109.0,False,True,blue_positive,3.986,8.958,12.0,193.0,0.0,0.0278
388,1102.658536585366,807.6585365853658,41,76.41463470458984,86.0,True,False,red_positive,35.366,0.0,76.0,0.0,0.2195,0.0
389,1281.7159420289854,815.3173913043478,690,77.87391662597656,89.0,False,False,green_only,0.587,0.101,14.0,13.0,0.0,0.0
390,719.109375,814.46875,64,68.828125,91.0,False,False,green_only,0.516,3.828,2.0,114.0,0.0,0.0
391,536.3281853281853,811.4247104247104,259,80.20849609375,99.0,False,True,blue_positive,2.39,3.27,14.0,202.0,0.0,0.0077
392,1059.0424107142858,814.8214285714286,448,116.14955139160156,223.0,False,True,blue_positive,1.393,103.411,23.0,203.0,0.0,0.5045
393,942.8279569892474,819.7806451612903,465,77.63655853271484,137.0,False,True,blue_positive,0.118,12.067,7.0,220.0,0.0,0.043
394,417.26666666666665,817.8410256410257,195,91.69743347167969,117.0,False,True,blue_positive,1.779,24.518,10.0,216.0,0.0,0.0615
395,714.4852941176471,821.9264705882352,68,72.75,116.0,False,True,blue_positive,0.765,18.5,4.0,219.0,0.0,0.0588
396,580.858407079646,822.6902654867257,113,71.25663757324219,84.0,False,False,green_only,2.133,0.274,12.0,19.0,0.0,0.0
397,1089.9583333333333,820.3333333333334,192,104.44271087646484,179.0,False,True,blue_positive,0.974,96.13,17.0,235.0,0.0,0.4271
398,604.2292358803986,824.4418604651163,301,80.69435119628906,103.0,False,False,green_only,0.11,8.452,4.0,125.0,0.0,0.0033
399,377.1495145631068,828.8155339805825,515,69.48543548583984,97.0,False,True,blue_positive,1.792,1.654,15.0,202.0,0.0,0.0039
400,433.38709677419354,824.1935483870968,62,83.29032135009766,102.0,False,True,blue_positive,1.71,9.79,9.0,207.0,0.0,0.0323
401,962.9509803921569,828.4509803921569,204,82.69607543945312,138.0,False,True,blue_positive,0.0,30.995,0.0,216.0,0.0,0.1176
402,516.7878787878788,823.7979797979798,396,85.96212005615234,101.0,False,True,blue_positive,3.146,6.27,24.0,199.0,0.0,0.0076
403,683.1212121212121,829.1878787878788,165,65.9454574584961,118.0,False,True,blue_positive,1.709,6.909,8.0,205.0,0.0,0.0242
